"","masterid","sampleyear","MetricValue","deltah_final","hydro.endpoints","ChannelType","csci_Incr","RelChangeInDeltaINC","Threshold","Lower2","Upper2","NoFlowProblem","HealthyCSCI","RelChangeInDelta","Categories","MaxScore"
"1492","SMC01372",2010,0.71244617,-327.476374625374,"Peak_2","NAT",0.81244617,0,"NAT",0,0,"No","No",100,"Type D",0.71244617
"1493","403STC025",2003,1.04789264,-37.9331888111889,"Peak_2","NAT",1.14789264,0,"NAT",0,0,"No","Yes",100,"Type X",1.04789264
"1494","403STC064",2016,0.64641286,-274.806750749251,"Peak_2","NAT",0.74641286,0,"NAT",0,0,"No","No",100,"Type D",0.64641286
"1495","405BH3Bxx",2010,0.99578089,-205.869539294039,"Peak_2","SB1",1.09578089,0,"NAT",0,0,"No","Yes",100,"Type X",0.99578089
"1496","408BH5Bxx",2010,0.68784954,-76.3765815850816,"Peak_2","SB1",0.78784954,0,"NAT",0,0,"No","No",100,"Type D",0.68784954
"1497","801CYC114",2013,1.1524091,-5.9819155844156,"Peak_2","SB1",1.2524091,0,"NAT",0,0,"No","Yes",100,"Type X",1.1524091
"1498","802INC172",2006,0.63126862,-59.6148278388278,"Peak_2","NAT",0.73126862,0,"NAT",0,0,"No","No",100,"Type D",0.63126862
"1499","903GIR2xx",2004,0.69139396,-78.2509353979354,"Peak_2","NAT",0.79139396,0,"NAT",0,0,"No","No",100,"Type D",0.69139396
"1500","905SDYSA7",2008,0.87343112,-289.61663020313,"Peak_2","NAT",0.97343112,0,"NAT",0,0,"No","Yes",100,"Type X",0.87343112
"1501","403STC016",2003,0.74745256,-2313.72499450549,"Peak_2","NAT",0.84745256,0,"NAT",0,0,"No","No",100,"Type D",0.74745256
"1502","801STW208",2007,0.72202169,-66.8614115884115,"Peak_2","NAT",0.82202169,0,"NAT",0,0,"No","No",100,"Type D",0.72202169
"1503","905BCN1xx",2008,0.70034994,-65.98115001665,"Peak_2","NAT",0.80034994,0,"NAT",0,0,"No","No",100,"Type D",0.70034994
"1504","402SNPMCR",2018,0.61597328,-74.7099553779553,"Peak_2","NAT",0.71597328,0,"NAT",0,0,"No","No",100,"Type D",0.61597328
"1505","403STCEST",2003,0.493873,-2289.24841924741,"Peak_2","NAT",0.593873,0,"NAT",0,0,"No","No",100,"Type D",0.493873
"1506","403WE0501",2013,0.83301035,-9.46705361305361,"Peak_2","NAT",0.93301035,0,"NAT",0,0,"No","Yes",100,"Type X",0.83301035
"1507","405BH2Axx",2010,1.13695339,-78.9161210456209,"Peak_2","NAT",1.23695339,0,"NAT",0,0,"No","Yes",100,"Type X",1.13695339
"1508","408BH5Axx",2010,0.88556513,-76.3765815850816,"Peak_2","SB1",0.98556513,0,"NAT",0,0,"No","Yes",100,"Type X",0.88556513
"1509","801MIC370",2014,0.80551446,31.3390211455211,"Peak_2","NAT",0.90551446,0,"NAT",0,0,"No","Yes",100,"Type X",0.80551446
"1510","802SJC453",2011,0.69488479,-66.9771741591742,"Peak_2","NAT",0.79488479,0,"NAT",0,0,"No","No",100,"Type D",0.69488479
"1511","901SJSJC9",2008,0.57116122,-216.065288211788,"Peak_2","SB2",0.67116122,0,"NAT",0,0,"No","No",100,"Type D",0.57116122
"1512","903SLFRCx",2017,0.71294109,795.630979520478,"Peak_2","NAT",0.81294109,0,"NAT",0,0,"No","No",100,"Type D",0.71294109
"1513","907SDRMTx",2005,0.51352897,-391.556302197802,"Peak_2","NAT",0.61352897,0,"NAT",0,0,"No","No",100,"Type D",0.51352897
"1514","SGUT503",2016,1.1433064,3.07248534798536,"Peak_2","NAT",1.2433064,0,"NAT",0,0,"No","Yes",100,"Type X",1.1433064
"1515","403STC070",2003,1.13255208,-40.4951433566434,"Peak_2","NAT",1.23255208,0,"NAT",0,0,"No","Yes",100,"Type X",1.13255208
"1516","801XXX112",2012,1.02797662,-64.0476113886114,"Peak_2","NAT",1.12797662,0,"NAT",0,0,"No","Yes",100,"Type X",1.02797662
"1517","SMC00873",2020,0.64896418,-8.77042107892109,"Peak_2","NAT",0.74896418,0,"NAT",0,0,"No","No",100,"Type D",0.64896418
"1518","901BCCBCT",2001,0.67381495,-21.2508213453213,"Peak_2","NAT",0.77381495,0,"NAT",0,0,"No","No",100,"Type D",0.67381495
"1519","907CONECR",2012,0.92186874,-82.0950106560107,"Peak_2","NAT",1.02186874,0,"NAT",0,0,"No","Yes",100,"Type X",0.92186874
"1520","907M23349",2018,0.35105982,2333.94441508491,"Peak_2","NAT",0.45105982,0,"NAT",0,0,"No","No",100,"Type D",0.35105982
"1521","901M14145",2019,0.59089766,-216.065288211788,"Peak_2","SB2",0.69089766,0,"NAT",0,0,"No","No",100,"Type D",0.59089766
"1522","SMC31343",2019,0.50600951,-78.3922805527805,"Peak_2",NA,0.60600951,0,"NAT",0,0,"No","No",100,"Type D",0.50600951
"1523","902S00565",2021,0.98664588,-1213.45316616717,"Peak_2","NAT",1.08664588,0,"NAT",0,0,"No","Yes",100,"Type X",0.98664588
"1524","901S00531",2022,0.41662551,-163.701324342324,"Peak_2","HB",0.51662551,0,"NAT",0,0,"No","No",100,"Type D",0.41662551
"1525","801BBGC02",2019,0.65215395,-113.031976523476,"Peak_2","NAT",0.75215395,0,"NAT",0,0,"No","No",100,"Type D",0.65215395
"1526","408S00660",2020,0.62962488,-292.449822677323,"Peak_2","SB2",0.72962488,0,"NAT",0,0,"No","No",100,"Type D",0.62962488
"1527","902S01097",2020,1.01277203,-33.224,"Peak_2","NAT",1.11277203,0,"NAT",0,0,"No","Yes",100,"Type X",1.01277203
"1528","907S01418",2021,1.04368813,-64.8472708957709,"Peak_2","NAT",1.14368813,0,"NAT",0,0,"No","Yes",100,"Type X",1.04368813
"1529","904S01814",2010,0.46644413,-590.134590742591,"Peak_2","NAT",0.56644413,0,"NAT",0,0,"No","No",100,"Type D",0.46644413
"1530","907S11430",2012,0.86676941,-29.1572370962371,"Peak_2","SB2",0.96676941,0,"NAT",0,0,"No","Yes",100,"Type X",0.86676941
"1531","909S14218",2012,0.9963932,-80.9049911754912,"Peak_2","NAT",1.0963932,0,"NAT",0,0,"No","Yes",100,"Type X",0.9963932
"1532","403S00064",2022,0.76875115,38.8236140526141,"Peak_2","NAT",0.86875115,0,"NAT",0,0,"No","No",100,"Type D",0.76875115
"1533","904CBSAM5",2010,0.83296807,-15.3895634365635,"Peak_2","NAT",0.93296807,0,"NAT",0,0,"No","Yes",100,"Type X",0.83296807
"1534","403S00171",2008,1.05577237,917.023237429234,"Peak_2","NAT",1.15577237,0,"NAT",0,0,"No","Yes",100,"Type X",1.05577237
"1535","402S00287",2008,1.04057469,1122.47500932401,"Peak_2","NAT",1.14057469,0,"NAT",0,0,"No","Yes",100,"Type X",1.04057469
"1536","SMC01567",2017,0.71011193,-92.5432838827837,"Peak_2","NAT",0.81011193,0,"NAT",0,0,"No","No",100,"Type D",0.71011193
"1537","402S00079",2008,0.79458746,-98.4056327006326,"Peak_2","NAT",0.89458746,0,"NAT",0,0,"No","Yes",100,"Type X",0.79458746
"1538","SMC00899",2023,0.32947312,-121.289501665002,"Peak_2","HB",0.42947312,0,"NAT",0,0,"No","No",100,"Type D",0.32947312
"1539","845M10616",2023,0.49778274,45.9622788877789,"Peak_2","SB0",0.59778274,0,"NAT",0,0,"No","No",100,"Type D",0.49778274
"1540","SMC04054",2023,0.75051437,110.634621545122,"Peak_2","NAT",0.85051437,0,"NAT",0,0,"No","No",100,"Type D",0.75051437
"1541","909WE1014",2023,0.81704304,-80.9049911754912,"Peak_2","NAT",0.91704304,0,"NAT",0,0,"No","Yes",100,"Type X",0.81704304
"1542","SMC00473",2023,0.64477744,-384.565032634033,"Peak_2","NAT",0.74477744,0,"NAT",0,0,"No","No",100,"Type D",0.64477744
"1543","405S03280",2019,1.00631584,-23.8481165501166,"Peak_2","NAT",1.10631584,0,"NAT",0,0,"No","Yes",100,"Type X",1.00631584
"1544","404R4S050",2021,0.75551953,-523.550373959374,"Peak_2","NAT",0.85551953,0,"NAT",0,0,"No","No",100,"Type D",0.75551953
"1545","408S00036",2020,0.50006549,532.705243256742,"Peak_2","SB2",0.60006549,0,"NAT",0,0,"No","No",100,"Type D",0.50006549
"1546","911M24982",2022,1.18201417,-107.236503496503,"Peak_2","NAT",1.28201417,0,"NAT",0,0,"No","Yes",100,"Type X",1.18201417
"1547","906M23430",2022,0.76928782,496.535230769232,"Peak_2","NAT",0.86928782,0,"NAT",0,0,"No","No",100,"Type D",0.76928782
"1548","901M14169",2022,0.65997475,844.485318181818,"Peak_2","NAT",0.75997475,0,"NAT",0,0,"No","No",100,"Type D",0.65997475
"1549","901M14155",2021,0.6887478,27.8903568098568,"Peak_2","NAT",0.7887478,0,"NAT",0,0,"No","No",100,"Type D",0.6887478
"1550","901M14153",2020,0.68654693,-216.065288211788,"Peak_2","SB2",0.78654693,0,"NAT",0,0,"No","No",100,"Type D",0.68654693
"1551","412M08663",2021,0.82196411,-748.175038128536,"Peak_2","SB1",0.92196411,0,"NAT",0,0,"No","Yes",100,"Type X",0.82196411
"1552","412M08662",2021,0.3591639,252.718194139193,"Peak_2","HB",0.4591639,0,"NAT",0,0,"No","No",100,"Type D",0.3591639
"1553","412M08659",2020,0.59525555,-627.160135364634,"Peak_2","HB",0.69525555,0,"NAT",0,0,"No","No",100,"Type D",0.59525555
"1554","801M16704",2023,0.50699475,268.107394771895,"Peak_2","NAT",0.60699475,0,"NAT",0,0,"No","No",100,"Type D",0.50699475
"1555","403WE0795",2022,0.83922816,-45.7519617049617,"Peak_2","NAT",0.93922816,0,"NAT",0,0,"No","Yes",100,"Type X",0.83922816
"1556","403WE0746",2021,1.07092158,-82.6693121878123,"Peak_2","SB1",1.17092158,0,"NAT",0,0,"No","Yes",100,"Type X",1.07092158
"1557","SMC02127",2023,0.57393154,-104.268286047286,"Peak_2","NAT",0.67393154,0,"NAT",0,0,"No","No",100,"Type D",0.57393154
"1558","403S00772",2023,0.62934064,-662.302162837163,"Peak_2","NAT",0.72934064,0,"NAT",0,0,"No","No",100,"Type D",0.62934064
"1559","402S00143",2023,0.6506175,-511.875061938061,"Peak_2","NAT",0.7506175,0,"NAT",0,0,"No","No",100,"Type D",0.6506175
"1560","402S00095",2023,0.73523364,-54.0040291375292,"Peak_2","NAT",0.83523364,0,"NAT",0,0,"No","No",100,"Type D",0.73523364
"1561","ME-VR2",2023,0.71183711,-1626.9310909091,"Peak_2","SB1",0.81183711,0,"NAT",0,0,"No","No",100,"Type D",0.71183711
"1562","402M00177",2023,0.55453715,-74.7099553779553,"Peak_2","NAT",0.65453715,0,"NAT",0,0,"No","No",100,"Type D",0.55453715
"1563","402M00158",2023,0.71077223,-110.380182983683,"Peak_2","NAT",0.81077223,0,"NAT",0,0,"No","No",100,"Type D",0.71077223
"1564","SMC00318",2022,0.51236945,-1440.19956443556,"Peak_2","HB",0.61236945,0,"NAT",0,0,"No","No",100,"Type D",0.51236945
"1565","801M15406",2017,0.28899614,-201.489266233766,"Peak_2","HB",0.38899614,0,"NAT",0,0,"No","No",100,"Type D",0.28899614
"1566","801M15389",2017,0.29291407,-1754.5712962038,"Peak_2","HB",0.39291407,0,"NAT",0,0,"No","No",100,"Type D",0.29291407
"1567","403WE0560",2022,0.76885337,-136.352704795205,"Peak_2","NAT",0.86885337,0,"NAT",0,0,"No","No",100,"Type D",0.76885337
"1568","403WE0534",2019,0.87905821,-433.159886113886,"Peak_2","NAT",0.97905821,0,"NAT",0,0,"No","Yes",100,"Type X",0.87905821
"1569","402WE0536",2021,1.0194064,-69.7663986013985,"Peak_2","NAT",1.1194064,0,"NAT",0,0,"No","Yes",100,"Type X",1.0194064
"1570","412WE0552",2022,0.96372765,-280.987857309357,"Peak_2","NAT",1.06372765,0,"NAT",0,0,"No","Yes",100,"Type X",0.96372765
"1571","412PS0020",2022,0.40638526,516.897028305028,"Peak_2","HB",0.50638526,0,"NAT",0,0,"No","No",100,"Type D",0.40638526
"1572","412M10210",2022,0.64422875,-748.175038128536,"Peak_2","SB2",0.74422875,0,"NAT",0,0,"No","No",100,"Type D",0.64422875
"1573","402PS0048",2021,0.95346573,-69.0231182151182,"Peak_2","NAT",1.05346573,0,"NAT",0,0,"No","Yes",100,"Type X",0.95346573
"1574","SMC06496",2022,0.71117114,-862.781804362305,"Peak_2","NAT",0.81117114,0,"NAT",0,0,"No","No",100,"Type D",0.71117114
"1575","412M08599",2022,0.61902263,-748.175038128536,"Peak_2","SB2",0.71902263,0,"NAT",0,0,"No","No",100,"Type D",0.61902263
"1576","SMC04670",2022,0.32621129,-410.214877455878,"Peak_2","HB",0.42621129,0,"NAT",0,0,"No","No",100,"Type D",0.32621129
"1577","SMC03984",2022,0.86744228,-67.3353679653679,"Peak_2","SB1",0.96744228,0,"NAT",0,0,"No","Yes",100,"Type X",0.86744228
"1578","SMC03390",2022,0.47718303,-410.214877455878,"Peak_2","HB",0.57718303,0,"NAT",0,0,"No","No",100,"Type D",0.47718303
"1579","SMC00574",2022,0.3463871,-410.214877455878,"Peak_2","HB",0.4463871,0,"NAT",0,0,"No","No",100,"Type D",0.3463871
"1580","SGLT506",2022,0.57418273,74.0471926406927,"Peak_2","SB2",0.67418273,0,"NAT",0,0,"No","No",100,"Type D",0.57418273
"1581","405PS0036",2022,0.95476126,-73.6750772560772,"Peak_2","SB1",1.05476126,0,"NAT",0,0,"No","Yes",100,"Type X",0.95476126
"1582","405M10600",2022,0.60341547,-410.214877455878,"Peak_2","HB",0.70341547,0,"NAT",0,0,"No","No",100,"Type D",0.60341547
"1583","901ATCDOS",2019,0.68779174,193.110598568099,"Peak_2","SB2",0.78779174,0,"NAT",0,0,"No","No",100,"Type D",0.68779174
"1584","SMC00957",2022,0.58205361,-168.367375291375,"Peak_2","NAT",0.68205361,0,"NAT",0,0,"No","No",100,"Type D",0.58205361
"1585","403M05947",2023,0.5448857,34.4141047286047,"Peak_2","NAT",0.6448857,0,"NAT",0,0,"No","No",100,"Type D",0.5448857
"1586","411M07394",2023,0.48582814,392.12650915751,"Peak_2","HB",0.58582814,0,"NAT",0,0,"No","No",100,"Type D",0.48582814
"1587","SMC18169",2022,0.70326565,-1836.70363286713,"Peak_2","SB2",0.80326565,0,"NAT",0,0,"No","No",100,"Type D",0.70326565
"1588","408M03190",2023,0.63727724,-244.470278887779,"Peak_2","SB2",0.73727724,0,"NAT",0,0,"No","No",100,"Type D",0.63727724
"1589","SMC15678",2021,0.32904119,-2296.03028205128,"Peak_5","HB",0.42904119,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.32904119
"1590","404M07364",2018,0.80928445,-47.0484943722944,"Peak_5","NAT",0.90928445,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.80928445
"1591","SMC04972",2020,1.11217878,1.37607365967369,"Peak_5","SB1",1.21217878,0,"NAT",0,286.620973785103,"Yes","Yes",NA,"Type X",1.11217878
"1592","SMC01260",2019,0.54567054,-306.229669330669,"Peak_5","HB",0.64567054,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.54567054
"1593","903M20124",2015,0.96650029,-5.83303929403936,"Peak_5","NAT",1.06650029,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.96650029
"1594","SMC01544",2021,0.76452111,-68.7315616716617,"Peak_5","NAT",0.86452111,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.76452111
"1595","901M14137",2017,0.43763239,40.7008093573092,"Peak_5","NAT",0.53763239,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.43763239
"1596","904M21729",2016,0.79670314,-10.4729952380953,"Peak_5","NAT",0.89670314,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.79670314
"1597","SMC16266",2011,0.82153319,-11.911361938062,"Peak_5","NAT",0.92153319,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.82153319
"1598","SMC02536",2011,0.60351498,10.4220188478188,"Peak_5","HB",0.70351498,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.60351498
"1599","SMC08335",2010,0.79271796,-1551.46350732601,"Peak_5","NAT",0.89271796,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.79271796
"1600","SMC20497",2013,0.67961298,-1541.16720829171,"Peak_5","NAT",0.77961298,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.67961298
"1601","SMC21822",2010,0.74802815,-18170.5162533657,"Peak_5","SB1",0.84802815,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.74802815
"1602","SMC20032",2019,0.37813902,-2296.03028205128,"Peak_5","HB",0.47813902,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.37813902
"1603","SMC19697",2013,0.77587468,-1551.46350732601,"Peak_5","NAT",0.87587468,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.77587468
"1604","412M08630",2017,0.31807442,312.215783349983,"Peak_5","HB",0.41807442,0,"NAT",0,286.620973785103,"No","No",8.19779490013453,"Type B",0.31807442
"1605","902M18893",2017,0.80896179,-4838.06585414586,"Peak_5","NAT",0.90896179,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.80896179
"1606","SMC00190",2008,0.41560858,2009.53706606727,"Peak_5","HB",0.51560858,0,"NAT",0,286.620973785103,"No","No",85.7369650639971,"Type D",0.41560858
"1607","SMC01158",2009,0.49183638,557.293331002332,"Peak_5","NAT",0.59183638,0,"NAT",0,286.620973785103,"No","No",48.569100356971,"Type D",0.49183638
"1608","SMC08094",2012,0.49320633,-18874.0226619571,"Peak_5","SB2",0.59320633,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.49320633
"1609","SMC09118",2013,0.38672401,-18874.0226619571,"Peak_5","SB2",0.48672401,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.38672401
"1610","SMC02152",2010,0.53676253,-265.593719314019,"Peak_5","NAT",0.63676253,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.53676253
"1611","SMC05332",2012,0.66888292,3565.89954808525,"Peak_5","SB1",0.76888292,0,"NAT",0,286.620973785103,"No","No",91.9621691547927,"Type D",0.66888292
"1612","SMC13391",2012,0.88988338,-89.846939060939,"Peak_5","NAT",0.98988338,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.88988338
"1613","SMC03110",2011,0.60435928,-2662.70552747253,"Peak_5","NAT",0.70435928,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.60435928
"1614","SMC04682",2011,1.07793013,-117.807617982018,"Peak_5","NAT",1.17793013,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",1.07793013
"1615","SMC08150",2014,0.73153765,128.633388278388,"Peak_5","NAT",0.83153765,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.73153765
"1616","801M16973",2018,0.73132663,2037.82541588412,"Peak_5","NAT",0.83132663,0,"NAT",0,286.620973785103,"No","No",85.9349593173687,"Type D",0.73132663
"1617","SMC04532",2012,0.64466926,-2010.1831035631,"Peak_5","HB",0.74466926,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.64466926
"1618","905M21721",2015,0.67998428,551.235202231104,"Peak_5","NAT",0.77998428,0,"NAT",0,286.620973785103,"No","No",48.0038697410805,"Type D",0.67998428
"1619","906M21770",2018,0.61784957,374.81854971695,"Peak_5","HB",0.71784957,0,"NAT",0,286.620973785103,"No","No",23.5307393399955,"Type D",0.61784957
"1620","SMC01772",2012,0.5946632,306.492495704296,"Peak_5","HB",0.6946632,0,"NAT",0,286.620973785103,"No","No",6.48352641506925,"Type B",0.5946632
"1621","SMC01824",2012,0.60387461,-104.908174392274,"Peak_5","HB",0.70387461,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.60387461
"1622","SMC03646",2013,0.53242816,-3128.70856610056,"Peak_5","HB",0.63242816,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.53242816
"1623","SMC06863",2011,0.9775222,127.646654412255,"Peak_5","NAT",1.0775222,0,"NAT",0,286.620973785103,"Yes","Yes",NA,"Type X",0.9775222
"1624","SMC16045",2012,0.50959439,-16.9723305028306,"Peak_5","HB",0.60959439,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.50959439
"1625","402M00002",2015,0.70665225,-1541.16720829171,"Peak_5","NAT",0.80665225,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.70665225
"1626","SMC01320",2022,1.01914883,-68.7315616716617,"Peak_5","NAT",1.11914883,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",1.01914883
"1627","SMC02656",2018,0.46463614,-11.843031968032,"Peak_5","HB",0.56463614,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.46463614
"1628","801M16957",2019,0.48212764,-23.3804020979022,"Peak_5","NAT",0.58212764,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.48212764
"1629","412M08602",2015,0.41044659,-3128.70856610056,"Peak_5","HB",0.51044659,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.41044659
"1630","412M08616",2016,0.48068983,137.32904955045,"Peak_5","HB",0.58068983,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.48068983
"1631","SMC17056",2009,0.72649786,-1733.51076823177,"Peak_5","NAT",0.82649786,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.72649786
"1632","SMC04294",2013,0.78366223,59.2300938727937,"Peak_5","NAT",0.88366223,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.78366223
"1633","412M08642",2018,0.69076579,-3023.73148618048,"Peak_5","HB",0.79076579,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.69076579
"1634","404M04672",2020,0.7231196,2483.90294525474,"Peak_5","NAT",0.8231196,0,"NAT",0,286.620973785103,"No","No",88.4608625980067,"Type D",0.7231196
"1635","SMC05968",2020,0.92788204,-205.04494991675,"Peak_5","NAT",1.02788204,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.92788204
"1636","906M21758",2017,0.76665115,2649.10525887447,"Peak_5","NAT",0.86665115,0,"NAT",0,286.620973785103,"No","No",89.1804611075786,"Type D",0.76665115
"1637","SMC05407",2011,1.01209826,191.41951025641,"Peak_5","NAT",1.11209826,0,"NAT",0,286.620973785103,"Yes","Yes",NA,"Type X",1.01209826
"1638","403M05774",2016,0.76272586,-1746.75397918748,"Peak_5","NAT",0.86272586,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.76272586
"1639","SMC01979",2011,0.94480292,114.789996470197,"Peak_5","NAT",1.04480292,0,"NAT",0,286.620973785103,"Yes","Yes",NA,"Type X",0.94480292
"1640","SMC03929",2012,0.73059828,-86.7624821178822,"Peak_5","NAT",0.83059828,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.73059828
"1641","SMC06740",2013,0.52573471,14.7348906093906,"Peak_5","HB",0.62573471,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.52573471
"1642","SMC22521",2013,0.49731068,-16.9723305028306,"Peak_5","HB",0.59731068,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.49731068
"1643","SMC00236",2021,0.44057374,-7.58886013986018,"Peak_5","HB",0.54057374,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.44057374
"1644","412M08646",2019,0.63867762,253.453618348318,"Peak_5","HB",0.73867762,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.63867762
"1645","SMC12862",2019,0.36552573,-2296.03028205128,"Peak_5","HB",0.46552573,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.36552573
"1646","SMC04121",2012,0.51538713,143.144677722278,"Peak_5","NAT",0.61538713,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.51538713
"1647","SMC04880",2012,0.9317443,-104.120774991675,"Peak_5","NAT",1.0317443,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.9317443
"1648","901M14134",2016,0.66986137,61.660359007659,"Peak_5","NAT",0.76986137,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.66986137
"1649","SMC00345",2011,0.5701193,259.748318881119,"Peak_5","NAT",0.6701193,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.5701193
"1650","SMC02988",2014,0.64388338,-29.9608074925075,"Peak_5","HB",0.74388338,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.64388338
"1651","SMC07085",2011,0.46263341,-16.9723305028306,"Peak_5","HB",0.56263341,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.46263341
"1652","402M00042",2017,0.66807478,74.9715786879788,"Peak_5","NAT",0.76807478,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.66807478
"1653","402M00009",2015,0.28871308,2312.64063086914,"Peak_5","NAT",0.38871308,0,"NAT",0,286.620973785103,"No","No",87.606333212377,"Type D",0.28871308
"1654","906M23361",2019,0.68469947,450.678895571096,"Peak_5","NAT",0.78469947,0,"NAT",0,286.620973785103,"No","No",36.4023972274318,"Type D",0.68469947
"1655","402M00127",2019,0.65418093,38.6089547785548,"Peak_5","NAT",0.75418093,0,"NAT",0,286.620973785103,"Yes","No",NA,"Type A",0.65418093
"1656","404M07372",2019,0.52934004,-35.4463373293374,"Peak_5","NAT",0.62934004,0,"NAT",0,286.620973785103,"No","No",100,"Type D",0.52934004
"1657","802M17015",2020,0.95669495,-35.117732967033,"Peak_5","NAT",1.05669495,0,"NAT",0,286.620973785103,"No","Yes",100,"Type X",0.95669495
